transaction_id,risk_probability,amount,isFraud,strategy_a_selected,riskpilot_selected,selection_category
511,0.0,12255.2,0,False,False,NEITHER
512,0.999952233461324,1321984.45,1,False,False,NEITHER
513,0.9981702592359681,1321984.45,1,False,False,NEITHER
514,0.9741341087627242,50577.26,1,False,False,NEITHER
515,0.9987814712500013,420270.22,1,False,False,NEITHER
516,0.024017135774357143,5931.96,0,False,False,NEITHER
517,0.0,7302.63,0,False,False,NEITHER
518,0.0032457333384974646,142554.85,0,False,False,NEITHER
519,0.0,17762.01,0,False,False,NEITHER
520,0.004579953284102422,73520.63,0,False,False,NEITHER
521,0.014642857142857145,7509878.57,0,False,False,NEITHER
522,0.0,1870.13,0,False,False,NEITHER
523,0.0,140600.7,0,False,False,NEITHER
524,0.002916666666666667,131309.47,0,False,False,NEITHER
525,0.006116255873162049,143191.27,0,False,False,NEITHER
526,0.999942762085593,619502.08,1,False,False,NEITHER
527,0.986375648237394,6749.18,1,False,False,NEITHER
528,0.9800994463524539,51725.86,1,False,False,NEITHER
529,0.9966684249124882,227994.78,1,False,False,NEITHER
530,0.9983937329069877,14360.12,1,False,False,NEITHER
531,0.9674471432899509,14360.12,1,False,False,NEITHER
532,0.9880970275629051,48516.87,1,False,False,NEITHER
533,0.9993277941358467,6749.18,1,False,False,NEITHER
534,0.9995018553896848,227994.78,1,False,False,NEITHER
535,0.9640629760871552,51725.86,1,False,False,NEITHER
536,0.9983596065493262,48516.87,1,False,False,NEITHER
537,0.9971253433977406,619502.08,1,False,False,NEITHER
538,0.0032560302503583083,2886609.51,0,False,False,NEITHER
539,0.0,1762.46,0,False,False,NEITHER
540,0.0,1036.36,0,False,False,NEITHER
541,0.0,54191.41,0,False,False,NEITHER
542,0.0,5181.6,0,False,False,NEITHER
543,0.0038314535210087967,161836.85,0,False,False,NEITHER
544,0.0,2491.73,0,False,False,NEITHER
545,0.0,10643.56,0,False,False,NEITHER
546,0.9999704368623468,6695070.79,1,False,False,NEITHER
547,0.999942762085593,626195.24,1,False,False,NEITHER
548,0.9999467034404276,6695070.79,1,False,False,NEITHER
549,0.00012681159420289856,12235.4,0,False,False,NEITHER
550,0.0032370346606964908,338420.51,0,False,False,NEITHER
551,0.0,7733.37,0,False,False,NEITHER
552,0.003,469944.95,0,False,False,NEITHER
553,0.003235294117647059,784478.05,0,False,False,NEITHER
554,0.0,18290.87,0,False,False,NEITHER
555,0.003249044117647059,79571.92,0,False,False,NEITHER
556,0.0025,157257.94,0,False,False,NEITHER
557,0.0038314535210087967,154244.05,0,False,False,NEITHER
558,0.0,24136.78,0,False,False,NEITHER
559,0.0,102716.87,0,False,False,NEITHER
560,0.0,7427.71,0,False,False,NEITHER
561,0.0,28080.0,0,False,False,NEITHER
562,0.018525664666638297,812946.42,0,False,False,NEITHER
563,0.0,53502.69,0,False,False,NEITHER
564,0.0,10443.96,0,False,False,NEITHER
565,0.019302910052910054,485055.15,0,False,False,NEITHER
566,0.003337211848874689,1043330.07,0,False,False,NEITHER
567,0.009124122084825503,45674.55,0,False,False,NEITHER
568,0.0,240326.66,0,False,False,NEITHER
569,0.0,5161.94,0,False,False,NEITHER
570,0.9995315915807048,10000000.0,1,False,False,NEITHER
571,0.0,137036.63,0,False,False,NEITHER
572,0.015870855355885286,449204.66,0,False,False,NEITHER
573,0.9991978529184198,626195.24,1,False,False,NEITHER
574,0.9999445131194955,2140888.35,1,False,False,NEITHER
575,0.9999527751588864,10000000.0,1,False,False,NEITHER
576,0.999952233461324,2140888.35,1,False,False,NEITHER
577,0.0,17332.68,0,False,False,NEITHER
578,0.0,1977.01,0,False,False,NEITHER
579,8.571428571428571e-05,286483.38,0,False,False,NEITHER
580,0.0,15831.83,0,False,False,NEITHER
581,0.0035849333638682153,207910.21,0,False,False,NEITHER
582,0.0,9495.92,0,False,False,NEITHER
583,0.0,3829.89,0,False,False,NEITHER
584,0.027981708561476762,4769.99,0,False,False,NEITHER
585,0.0,1206.51,0,False,False,NEITHER
586,0.00012681159420289856,2802.5,0,False,False,NEITHER
587,0.0,5543.53,0,False,False,NEITHER
588,0.0,749841.26,0,False,False,NEITHER
589,0.0038314535210087967,171832.36,0,False,False,NEITHER
590,0.0,107193.96,0,False,False,NEITHER
591,0.0,118744.97,0,False,False,NEITHER
592,0.003181818181818182,100618.06,0,False,False,NEITHER
593,0.06086786837663369,241695.92,0,False,False,NEITHER
594,0.029251657605186485,104075.38,0,False,False,NEITHER
595,0.021134657154353507,5579.4,0,False,False,NEITHER
596,0.0038314535210087967,302223.35,0,False,False,NEITHER
597,0.023367293625914318,224887.98,0,False,False,NEITHER
598,0.011943925782404483,188829.91,0,False,False,NEITHER
599,0.005507622092848306,58454.17,0,False,False,NEITHER
600,0.0,253674.14,0,False,False,NEITHER
601,0.0,1477.6,0,False,False,NEITHER
602,0.003566658949690943,123508.94,0,False,False,NEITHER
603,0.003688375676731423,183800.59,0,False,False,NEITHER
604,0.003537089757276399,243203.93,0,False,False,NEITHER
605,0.003337211848874689,562091.45,0,False,False,NEITHER
606,0.02719995919989064,157792.51,0,False,False,NEITHER
607,0.0,15908.96,0,False,False,NEITHER
608,0.0,9493.58,0,False,False,NEITHER
609,0.0,172454.17,0,False,False,NEITHER
610,0.0,19869.32,0,False,False,NEITHER
611,0.0,29225.46,0,False,False,NEITHER
612,0.01086444288943534,343199.57,0,False,False,NEITHER
613,0.9981702592359681,1468304.35,1,False,False,NEITHER
614,0.999952233461324,1468304.35,1,False,False,NEITHER
615,0.9991183908703961,25472.32,1,False,False,NEITHER
616,0.9996056702717567,202952.03,1,False,False,NEITHER
617,0.9982566135567693,803441.31,1,False,False,NEITHER
618,0.9889732268570137,115782.68,1,False,False,NEITHER
619,0.9948384632570455,473387.81,1,False,False,NEITHER
620,0.9993940736542076,115782.68,1,False,False,NEITHER
621,0.9803986506832623,25472.32,1,False,False,NEITHER
622,0.9990076825894612,803441.31,1,False,False,NEITHER
623,0.9815847621060976,202952.03,1,False,False,NEITHER
624,0.9999303249257828,473387.81,1,False,False,NEITHER
625,0.9969979517411375,397069.12,1,False,False,NEITHER
626,0.014776119402985075,2413856.59,0,False,False,NEITHER
627,6.231198968629137e-05,245306.74,0,False,False,NEITHER
628,1.7405430494314226e-06,246713.07,0,False,False,NEITHER
629,0.0,5619.95,0,False,False,NEITHER
630,0.0,185984.36,0,False,False,NEITHER
631,0.08938315880378073,397460.19,0,False,False,NEITHER
632,0.008831453521008796,125497.95,0,False,False,NEITHER
633,0.016862893369439295,131620.91,0,False,False,NEITHER
634,0.0,230775.18,0,False,False,NEITHER
635,0.10366852739092369,264787.13,0,False,False,NEITHER
636,0.15934937475560929,85246.47,0,False,False,NEITHER
637,0.004370393964682986,113320.21,0,False,False,NEITHER
638,0.0,15463.91,0,False,False,NEITHER
639,0.9983298742145965,64181.21,1,False,False,NEITHER
640,0.9883949845879737,171935.25,1,False,False,NEITHER
641,0.9996425186057725,397069.12,1,False,False,NEITHER
642,0.9928892209067839,84771.55,1,False,False,NEITHER
643,0.9996984751631203,171935.25,1,False,False,NEITHER
644,0.9856216582592628,4651.43,1,False,False,NEITHER
645,0.0,21131.51,0,False,False,NEITHER
646,0.9999823833197872,7807640.17,1,True,True,BOTH
647,0.008806704294653574,80041.42,0,False,False,NEITHER
648,0.9999467034404276,7807640.17,1,False,False,NEITHER
649,0.9999773982752989,5652739.69,1,True,True,BOTH
650,0.9981310734765891,62184.44,1,False,False,NEITHER
651,0.9896124455229242,64181.21,1,False,False,NEITHER
652,0.9877097057188685,62184.44,1,False,False,NEITHER
653,0.9988162088187391,84771.55,1,False,False,NEITHER
654,0.9999467034404276,5652739.69,1,False,False,NEITHER
655,0.9987528539186461,331729.06,1,False,False,NEITHER
656,0.9961865567114283,331729.06,1,False,False,NEITHER
657,0.008831453521008796,116680.9,0,False,False,NEITHER
658,0.9968681550217524,639991.03,1,False,False,NEITHER
659,0.999630262085593,639991.03,1,False,False,NEITHER
660,0.9991603735050687,4651.43,1,False,False,NEITHER
661,0.9880366341261282,40819.72,1,False,False,NEITHER
662,0.9999303249257828,454483.23,1,False,False,NEITHER
663,0.9944232035258121,454483.23,1,False,False,NEITHER
664,0.9959820754208596,40819.72,1,False,False,NEITHER
665,0.9940620543762388,290491.12,1,False,False,NEITHER
666,0.9997666111608897,866712.19,1,False,False,NEITHER
667,0.9997024151880735,866712.19,1,False,False,NEITHER
668,0.9999539772418403,2799902.39,1,False,False,NEITHER
669,0.9999753101566937,2799902.39,1,False,False,NEITHER
670,0.9994903340614171,290491.12,1,False,False,NEITHER
671,0.9997517534972115,504362.34,1,False,False,NEITHER
672,0.9964611874712574,113336.41,1,False,False,NEITHER
673,0.995923206173987,504362.34,1,False,False,NEITHER
674,0.9844008234909704,145944.8,1,False,False,NEITHER
675,0.9992512165113506,113336.41,1,False,False,NEITHER
676,0.9995135551242004,145944.8,1,False,False,NEITHER
677,0.0,102242.81,0,False,False,NEITHER
678,6.231198968629137e-05,199423.1,0,False,False,NEITHER
679,0.0,11896.71,0,False,False,NEITHER
680,0.0,10031.45,0,False,False,NEITHER
681,0.004223511712682805,381440.55,0,False,False,NEITHER
682,0.9986672524046231,71554.74,1,False,False,NEITHER
683,0.9996984751631203,161536.55,1,False,False,NEITHER
684,0.9999209616299026,429257.45,1,False,False,NEITHER
685,0.9918585133142708,71554.74,1,False,False,NEITHER
686,0.0,36767.07,0,False,False,NEITHER
687,0.0,707.56,0,False,False,NEITHER
688,0.019087301587301587,357888.6,0,False,False,NEITHER
689,0.0,6882.31,0,False,False,NEITHER
690,0.0,1112.65,0,False,False,NEITHER
691,0.0,23996.9,0,False,False,NEITHER
692,0.003582800630909939,181317.04,0,False,False,NEITHER
693,0.0,79167.05,0,False,False,NEITHER
694,0.003566658949690943,96200.29,0,False,False,NEITHER
695,0.990019333339818,161536.55,1,False,False,NEITHER
696,0.01529826751909916,139026.61,0,False,False,NEITHER
697,0.9952340176617307,429257.45,1,False,False,NEITHER
698,0.0038314535210087967,119856.75,0,False,False,NEITHER
699,0.007228624628658209,3191.34,0,False,False,NEITHER
700,0.21147675236940727,41675.12,0,False,False,NEITHER
701,0.45070176321817035,176349.85,0,False,False,NEITHER
702,0.0034731084056277128,298341.38,0,False,False,NEITHER
703,0.0,87193.08,0,False,False,NEITHER
704,0.0,483.89,0,False,False,NEITHER
705,0.0,203355.0,0,False,False,NEITHER
706,0.9999467034404276,7539165.76,1,False,False,NEITHER
707,0.994754379217985,307455.42,1,False,False,NEITHER
708,0.9993943092611666,7539165.76,1,False,False,NEITHER
709,0.999952233461324,1576531.53,1,False,False,NEITHER
710,0.9986806942964767,307455.42,1,False,False,NEITHER
711,0.9999467034404276,4022098.69,1,False,False,NEITHER
712,0.9999498648167221,4022098.69,1,False,False,NEITHER
713,0.9981702592359681,1576531.53,1,False,False,NEITHER
714,0.9609689792313924,111033.79,1,False,False,NEITHER
715,0.9883753229540728,111033.79,1,False,False,NEITHER
716,0.9931627001911184,106290.68,1,False,False,NEITHER
717,0.9993133719346622,106290.68,1,False,False,NEITHER
718,0.9969996261268677,57658.26,1,False,False,NEITHER
719,0.988575761228543,57658.26,1,False,False,NEITHER
720,0.9999467034404276,5388834.64,1,False,False,NEITHER
721,0.9999823833197872,5388834.64,1,True,True,BOTH
722,0.008420915001362973,625899.75,0,False,False,NEITHER
723,0.0,215884.2,0,False,False,NEITHER
724,0.0,107853.55,0,False,False,NEITHER
725,0.016388370226848924,106894.84,0,False,False,NEITHER
726,0.0,7443.84,0,False,False,NEITHER
727,0.027494262765347104,604549.36,0,False,False,NEITHER
728,0.005,193874.8,0,False,False,NEITHER
729,0.11814655058694633,186523.7,0,False,False,NEITHER
730,0.0239740740823328,16177.1,0,False,False,NEITHER
731,0.0,164498.05,0,False,False,NEITHER
732,0.0006936768455419462,45469.83,0,False,False,NEITHER
733,0.9981673577416987,1097309.24,1,False,False,NEITHER
734,0.9999493319670545,1097309.24,1,False,False,NEITHER
735,0.9999823833197872,1938347.14,1,True,True,BOTH
736,0.999952233461324,2113271.99,1,False,False,NEITHER
737,0.016135661744084217,420003.2,0,False,False,NEITHER
738,0.0,4784.98,0,False,False,NEITHER
739,0.007642424242424243,12760.94,0,False,False,NEITHER
740,0.999952233461324,1938347.14,1,False,False,NEITHER
741,0.0013513513513513514,3739.19,0,False,False,NEITHER
742,0.0,6343.58,0,False,False,NEITHER
743,0.0,85999.43,0,False,False,NEITHER
744,0.003235294117647059,1351706.97,0,False,False,NEITHER
745,0.9999773982752989,10000000.0,1,True,True,BOTH
746,0.9995315915807048,10000000.0,1,False,False,NEITHER
747,0.999773696490699,929106.32,1,False,False,NEITHER
748,0.9999451825894612,929106.32,1,False,False,NEITHER
749,0.0035550056543907473,128065.48,0,False,False,NEITHER
750,0.9981673577416987,1001446.44,1,False,False,NEITHER
751,0.9999753101566937,2113271.99,1,False,False,NEITHER
752,0.0,13933.13,0,False,False,NEITHER
753,0.0,7812.8,0,False,False,NEITHER
754,0.0,82090.12,0,False,False,NEITHER
755,0.0,5353.34,0,False,False,NEITHER
756,0.0,53192.47,0,False,False,NEITHER
757,0.9999493319670545,1001446.44,1,False,False,NEITHER
758,0.012062973401452102,179164.12,0,False,False,NEITHER
759,0.00738097807360542,49207.66,0,False,False,NEITHER
760,0.004857142857142857,78414.76,0,False,False,NEITHER
761,0.0,1892.14,0,False,False,NEITHER
762,0.0,70218.07,0,False,False,NEITHER
763,0.9981702592359681,10000000.0,1,False,False,NEITHER
764,0.9994257402198818,3544.76,1,False,False,NEITHER
765,0.9845976904344839,188731.21,1,False,False,NEITHER
766,0.9999445131194955,10000000.0,1,False,False,NEITHER
767,0.9995338527502454,10000000.0,1,False,False,NEITHER
768,0.9792414863806458,36956.27,1,False,False,NEITHER
769,0.8682185702099713,0.0,1,False,False,NEITHER
770,0.9985732910597049,10000000.0,1,False,False,NEITHER
771,0.9878282544197934,3544.76,1,False,False,NEITHER
772,0.9999773982752989,10000000.0,1,True,True,BOTH
773,0.9994850694102656,10000000.0,1,False,False,NEITHER
774,0.9999539772418403,3441041.46,1,False,False,NEITHER
775,0.9905718220740626,61505.06,1,False,False,NEITHER
776,0.9991799202739076,36956.27,1,False,False,NEITHER
777,0.9985445350150506,61505.06,1,False,False,NEITHER
778,0.9965200672891446,152724.32,1,False,False,NEITHER
779,0.9997688976983317,152724.32,1,False,False,NEITHER
780,0.9997219493415241,188731.21,1,False,False,NEITHER
781,0.9999467034404276,7218629.01,1,False,False,NEITHER
782,0.9981702592359681,7218629.01,1,False,False,NEITHER
783,0.998028959976087,21332.46,1,False,False,NEITHER
784,0.9916764584656409,21332.46,1,False,False,NEITHER
785,0.003,377080.14,0,False,False,NEITHER
786,0.0,117244.23,0,False,False,NEITHER
787,0.9987528539186461,330756.72,1,False,False,NEITHER
788,0.9962341757590474,330756.72,1,False,False,NEITHER
789,0.00012681159420289856,2427.75,0,False,False,NEITHER
790,0.9985256649134943,234787.38,1,False,False,NEITHER
791,0.985447695552833,234787.38,1,False,False,NEITHER
792,0.0,54965.36,0,False,False,NEITHER
793,0.9987528539186461,329055.47,1,False,False,NEITHER
794,0.9991678205864413,73053.41,1,False,False,NEITHER
795,0.9832186864305197,145067.24,1,False,False,NEITHER
796,0.9990783337865402,145067.24,1,False,False,NEITHER
797,0.9960840323775692,329055.47,1,False,False,NEITHER
798,0.9990461489597743,645104.5,1,False,False,NEITHER
799,0.9999451825894612,888905.27,1,False,False,NEITHER
800,0.9997872081246119,888905.27,1,False,False,NEITHER
801,0.9981479778967375,897875.35,1,False,False,NEITHER
802,0.9934575523043836,73053.41,1,False,False,NEITHER
803,0.0,2323.89,0,False,False,NEITHER
804,0.0,1306.91,0,False,False,NEITHER
805,0.0,96476.82,0,False,False,NEITHER
806,0.00012681159420289856,11308.85,0,False,False,NEITHER
807,0.0,1530.24,0,False,False,NEITHER
808,0.9972062960473933,645104.5,1,False,False,NEITHER
809,0.9999451825894612,897875.35,1,False,False,NEITHER
810,0.015306619993519708,132322.38,0,False,False,NEITHER
811,0.0,305974.0,0,False,False,NEITHER
812,0.9896124455229242,64083.54,1,False,False,NEITHER
813,0.9999773982752989,10000000.0,1,True,True,BOTH
814,0.9981702592359681,6250438.78,1,False,False,NEITHER
815,0.9996744021465758,10000000.0,1,False,False,NEITHER
816,0.9999467034404276,6250438.78,1,False,False,NEITHER
817,0.9983298742145965,64083.54,1,False,False,NEITHER
818,0.9956111765529003,306505.03,1,False,False,NEITHER
819,0.9999539772418403,3288377.47,1,False,False,NEITHER
820,0.9997064954068487,3288377.47,1,False,False,NEITHER
821,0.9996984751631203,171651.7,1,False,False,NEITHER
822,0.999678512472438,932922.6,1,False,False,NEITHER
823,0.9999451825894612,932922.6,1,False,False,NEITHER
824,0.9986806942964767,306505.03,1,False,False,NEITHER
825,0.989009567921307,171651.7,1,False,False,NEITHER
826,0.9953950734775026,43440.97,1,False,False,NEITHER
827,0.9994417151581078,10000000.0,1,False,False,NEITHER
828,0.9999493319670545,1091589.88,1,False,False,NEITHER
829,0.9984493319670545,950766.15,1,False,False,NEITHER
830,0.9999539772418403,2772043.9,1,False,False,NEITHER
831,0.9993803865978603,2772043.9,1,False,False,NEITHER
832,0.9966673577416987,950766.15,1,False,False,NEITHER
833,0.9997971981346019,1091589.88,1,False,False,NEITHER
834,0.9925750934487584,43440.97,1,False,False,NEITHER
835,0.9999724095000431,10000000.0,1,False,False,NEITHER
836,0.999971342499986,3542716.02,1,False,False,NEITHER
837,0.9999467034404276,5016884.33,1,False,False,NEITHER
838,0.9999704368623468,5016884.33,1,False,False,NEITHER
839,0.9996984751631203,171572.06,1,False,False,NEITHER
840,0.9879921159849028,171572.06,1,False,False,NEITHER
841,0.9999539772418403,3542716.02,1,False,False,NEITHER
842,0.9987528539186461,327773.15,1,False,False,NEITHER
843,0.9917271225843943,327773.15,1,False,False,NEITHER
844,0.9997851361962529,1136374.62,1,False,False,NEITHER
845,0.9981702592359681,1600721.32,1,False,False,NEITHER
846,0.999952233461324,1600721.32,1,False,False,NEITHER
847,0.9999766970391322,9295454.24,1,True,True,BOTH
848,0.9999493319670545,1136374.62,1,False,False,NEITHER
849,0.9991611404656472,10000000.0,1,False,False,NEITHER
850,0.9999773982752989,10000000.0,1,True,True,BOTH
851,0.9999467034404276,9295454.24,1,False,False,NEITHER
852,0.999448319875384,749316.7,1,False,False,NEITHER
853,0.999952233461324,1536733.52,1,False,False,NEITHER
854,0.9999823833197872,1536733.52,1,True,True,BOTH
855,0.9999451825894612,749316.7,1,False,False,NEITHER
856,0.9997219493415241,194876.96,1,False,False,NEITHER
857,0.9862027108765935,194876.96,1,False,False,NEITHER
858,0.9999539772418403,3150438.28,1,False,False,NEITHER
859,0.9999445131194955,3150438.28,1,False,False,NEITHER
860,0.9971502810519997,403274.41,1,False,False,NEITHER
861,0.9996425186057725,403274.41,1,False,False,NEITHER
862,0.9849052367703222,198383.8,1,False,False,NEITHER
863,0.9997219493415241,198383.8,1,False,False,NEITHER
864,0.999952233461324,1819405.69,1,False,False,NEITHER
865,0.9874550552429917,227668.22,1,False,False,NEITHER
866,0.9994815621315926,272716.64,1,False,False,NEITHER
867,0.992108518817445,272716.64,1,False,False,NEITHER
868,0.9999451825894612,674541.55,1,False,False,NEITHER
869,0.9993856557712394,674541.55,1,False,False,NEITHER
870,0.9999209616299026,442460.31,1,False,False,NEITHER
871,0.9981702592359681,10000000.0,1,False,False,NEITHER
872,0.999952233461324,2254417.02,1,False,False,NEITHER
873,0.9999830018904491,10000000.0,1,True,True,BOTH
874,0.999952233461324,2651994.1,1,False,False,NEITHER
875,0.9988320317590612,28399.72,1,False,False,NEITHER
876,0.986930782126344,28399.72,1,False,False,NEITHER
877,0.9994325239816372,10000000.0,1,False,False,NEITHER
878,0.9999709598044793,2254417.02,1,False,False,NEITHER
879,0.9998827270789116,1819405.69,1,False,False,NEITHER
880,0.999952233461324,1685692.11,1,False,False,NEITHER
881,0.9981702592359681,2651994.1,1,False,False,NEITHER
882,0.9995018553896848,227668.22,1,False,False,NEITHER
883,0.9999753101566937,1685692.11,1,False,False,NEITHER
884,0.9995315915807048,10000000.0,1,False,False,NEITHER
885,0.9952828725412544,442460.31,1,False,False,NEITHER
886,0.0,12570.96,0,False,False,NEITHER
887,0.0035550056543907473,157304.96,0,False,False,NEITHER
888,0.05616048186845326,49339.9,0,False,False,NEITHER
889,0.0,32274.47,0,False,False,NEITHER
890,0.0,17856.28,0,False,False,NEITHER
891,0.0,6700.37,0,False,False,NEITHER
892,0.003243992795448033,215234.15,0,False,False,NEITHER
893,0.13589303560359292,1477.36,0,False,False,NEITHER
894,0.0,11872.65,0,False,False,NEITHER
895,0.00593842690925855,136150.99,0,False,False,NEITHER
896,0.003403816239561353,288319.96,0,False,False,NEITHER
897,6.231198968629137e-05,504819.14,0,False,False,NEITHER
898,0.027561962037996417,481527.89,0,False,False,NEITHER
899,0.00012681159420289856,6718.01,0,False,False,NEITHER
900,0.1618893205961231,5850.27,0,False,False,NEITHER
901,0.0,36688.32,0,False,False,NEITHER
902,0.0038932911873614945,187595.03,0,False,False,NEITHER
903,0.0,2171.9,0,False,False,NEITHER
904,0.008286355881023902,101434.73,0,False,False,NEITHER
905,0.0,29623.18,0,False,False,NEITHER
906,0.056811247313249054,374855.12,0,False,False,NEITHER
907,0.0,50124.9,0,False,False,NEITHER
908,0.0,96460.14,0,False,False,NEITHER
909,0.0,11364.78,0,False,False,NEITHER
910,0.0032370346606964908,208827.2,0,False,False,NEITHER
911,0.0,10260.97,0,False,False,NEITHER
912,0.0,16412.41,0,False,False,NEITHER
913,0.00597374699755877,129971.42,0,False,False,NEITHER
914,0.0,9533.15,0,False,False,NEITHER
915,0.0036436745576042544,118195.78,0,False,False,NEITHER
916,0.003640132533979704,357345.18,0,False,False,NEITHER
917,0.003316603122214998,688214.79,0,False,False,NEITHER
918,0.021541827580425336,374343.9,0,False,False,NEITHER
919,0.0,31663.4,0,False,False,NEITHER
920,0.0033287531386394465,307694.56,0,False,False,NEITHER
921,0.009505161918003312,51199.75,0,False,False,NEITHER
922,0.10793638523078325,87243.75,0,False,False,NEITHER
923,0.0033973727250672693,149106.84,0,False,False,NEITHER
924,0.01362458886344365,38373.91,0,False,False,NEITHER
925,0.0010246641325353599,360808.07,0,False,False,NEITHER
926,0.004833333333333334,16589.55,0,False,False,NEITHER
927,0.0,3850.76,0,False,False,NEITHER
928,0.010062311989686292,173177.97,0,False,False,NEITHER
929,0.00012681159420289856,8769.15,0,False,False,NEITHER
930,0.9995278534956614,807466.16,1,False,False,NEITHER
931,0.004836065573770492,20471.39,0,False,False,NEITHER
932,0.9999467034404276,8104557.88,1,False,False,NEITHER
933,0.9991226727234007,807466.16,1,False,False,NEITHER
934,0.0,2902.87,0,False,False,NEITHER
935,0.0,34440.1,0,False,False,NEITHER
936,0.0,12531.55,0,False,False,NEITHER
937,0.0,5696.85,0,False,False,NEITHER
938,0.03390086769188151,2395.25,0,False,False,NEITHER
939,0.0,3040.29,0,False,False,NEITHER
940,0.11534539612807755,64904.13,0,False,False,NEITHER
941,0.0,202475.72,0,False,False,NEITHER
942,0.003537089757276399,278110.75,0,False,False,NEITHER
943,0.0,7084.75,0,False,False,NEITHER
944,0.0,13845.51,0,False,False,NEITHER
945,0.0,21838.25,0,False,False,NEITHER
946,0.0,44324.25,0,False,False,NEITHER
947,6.231198968629137e-05,261405.87,0,False,False,NEITHER
948,0.0038314535210087967,371908.88,0,False,False,NEITHER
949,0.0,42911.19,0,False,False,NEITHER
950,0.005,29435.77,0,False,False,NEITHER
951,0.04089632100964069,307468.61,0,False,False,NEITHER
952,0.3401928417510014,194585.01,0,False,False,NEITHER
953,0.0,183599.8,0,False,False,NEITHER
954,0.0,200588.77,0,False,False,NEITHER
955,0.0,13528.48,0,False,False,NEITHER
956,0.0,74772.36,0,False,False,NEITHER
957,0.0,993.84,0,False,False,NEITHER
958,0.039624183006535946,891816.49,0,False,False,NEITHER
959,0.0,66847.19,0,False,False,NEITHER
960,0.005,656729.52,0,False,False,NEITHER
961,0.9981702592359681,8104557.88,1,False,False,NEITHER
962,0.008168481765141827,104350.91,0,False,False,NEITHER
963,0.0,21208.22,0,False,False,NEITHER
964,0.9983298742145965,64557.77,1,False,False,NEITHER
965,0.9919309831911872,64557.77,1,False,False,NEITHER
966,0.975158297660034,5271.46,1,False,False,NEITHER
967,0.9989170660411298,368951.94,1,False,False,NEITHER
968,0.9927015479095783,368951.94,1,False,False,NEITHER
969,0.9990459905931734,5271.46,1,False,False,NEITHER
970,0.0034399710389110424,487306.83,0,False,False,NEITHER
971,0.004411069465616238,204225.18,0,False,False,NEITHER
972,0.017814580941446615,187945.81,0,False,False,NEITHER
973,0.0,924.6,0,False,False,NEITHER
974,0.0,3231.43,0,False,False,NEITHER
975,0.11847604779869686,171246.92,0,False,False,NEITHER
976,0.0,82907.39,0,False,False,NEITHER
977,0.0,3476.94,0,False,False,NEITHER
978,0.1517681141568669,216201.66,0,False,False,NEITHER
979,0.003688375676731423,163218.88,0,False,False,NEITHER
980,0.0,409283.98,0,False,False,NEITHER
981,0.016862893369439295,126800.06,0,False,False,NEITHER
982,0.008189241580992757,83622.82,0,False,False,NEITHER
983,0.9985839267246149,93483.23,1,False,False,NEITHER
984,0.0,11418.11,0,False,False,NEITHER
985,0.0,30609.38,0,False,False,NEITHER
986,0.0,22982.92,0,False,False,NEITHER
987,0.0,3030.48,0,False,False,NEITHER
988,0.9911078128778695,93483.23,1,False,False,NEITHER
989,0.003395645323019624,372618.17,0,False,False,NEITHER
990,0.9999823833197872,6545346.16,1,True,True,BOTH
991,0.9999467034404276,6545346.16,1,False,False,NEITHER
992,0.016386243386243386,431722.31,0,False,False,NEITHER
993,0.0037059993638806914,415780.45,0,False,False,NEITHER
994,0.0,221615.78,0,False,False,NEITHER
995,0.005,871357.26,0,False,False,NEITHER
996,0.9990561778432197,73929.99,1,False,False,NEITHER
997,0.9992076472246468,34502.7,1,False,False,NEITHER
998,0.025905092891026594,23200.78,0,False,False,NEITHER
999,0.04013629477409387,356740.6,0,False,False,NEITHER
1000,6.231198968629137e-05,402018.92,0,False,False,NEITHER
1001,0.0,5923.31,0,False,False,NEITHER
1002,0.013627599251792237,130336.77,0,False,False,NEITHER
1003,0.0,15141.71,0,False,False,NEITHER
1004,0.0,13669.65,0,False,False,NEITHER
1005,0.0,8934.47,0,False,False,NEITHER
1006,0.9947297759478488,73929.99,1,False,False,NEITHER
1007,0.9933101344717534,34502.7,1,False,False,NEITHER
1008,0.0,8497.35,0,False,False,NEITHER
1009,0.028552850585177852,293788.22,0,False,False,NEITHER
1010,0.0034473103253917147,251633.48,0,False,False,NEITHER
1011,0.0034060714028682436,196419.34,0,False,False,NEITHER
1012,0.0038314535210087967,192854.12,0,False,False,NEITHER
1013,0.01529826751909916,354413.31,0,False,False,NEITHER
1014,0.05309206550645032,1209.42,0,False,False,NEITHER
1015,0.0,7725.2,0,False,False,NEITHER
1016,0.0047674418604651166,28761.74,0,False,False,NEITHER
1017,0.003333333333333333,354898.5,0,False,False,NEITHER
1018,0.0,278112.59,0,False,False,NEITHER
1019,0.0,202469.78,0,False,False,NEITHER
1020,0.0,10085.04,0,False,False,NEITHER
1021,0.0047674418604651166,29129.28,0,False,False,NEITHER
1022,0.03325234335249468,38202.75,0,False,False,NEITHER
1023,0.0,257954.95,0,False,False,NEITHER
1024,0.011973286660186376,154104.96,0,False,False,NEITHER
1025,0.0,418778.16,0,False,False,NEITHER
1026,0.003333333333333333,178077.8,0,False,False,NEITHER
1027,0.016405460678844283,491852.47,0,False,False,NEITHER
1028,0.9996984751631203,168303.36,1,False,False,NEITHER
